Timestamp,Person_ID,Action,Confidence
28.97192931175232,1,Standing,0.94500566
29.047414541244507,2,Standing,0.94500566
29.19425868988037,1,Standing,0.94604176
29.237249851226807,2,Standing,0.94604176
29.336227893829346,1,Standing,0.9473444
29.383917570114136,2,Standing,0.9473444
29.493743419647217,1,Standing,0.9494717
29.541677713394165,2,Standing,0.9494717
29.661487340927124,1,Standing,0.95119536
29.722824811935425,2,Standing,0.95119536
29.84030055999756,1,Standing,0.95137495
29.89194655418396,2,Standing,0.95137495
30.00445032119751,1,Standing,0.9524371
30.0588161945343,2,Standing,0.9524371
30.16617441177368,1,Standing,0.95378035
30.2037832736969,2,Standing,0.95378035
30.330328226089478,1,Standing,0.9548779
30.387099027633667,2,Standing,0.9548779
30.493639945983887,1,Standing,0.9562326
30.54159951210022,2,Standing,0.9562326
30.65234375,1,Standing,0.9578721
30.699342727661133,2,Standing,0.9578721
30.814342975616455,1,Standing,0.95821357
30.86034631729126,2,Standing,0.95821357
30.966764450073242,1,Standing,0.95935756
31.01180601119995,2,Standing,0.95935756
31.11639714241028,1,Standing,0.96069133
31.16128396987915,2,Standing,0.96069133
31.265671730041504,1,Standing,0.96219426
31.308220148086548,2,Standing,0.96219426
31.419284105300903,1,Standing,0.9646937
31.461278200149536,2,Standing,0.9646937
31.563088178634644,1,Standing,0.96398723
31.606212377548218,2,Standing,0.96398723
31.702467441558838,1,Standing,0.9641072
31.746667861938477,2,Standing,0.9641072
31.863659381866455,1,Standing,0.9640292
31.903457403182983,2,Standing,0.9640292
32.01576805114746,1,Standing,0.9641943
32.05779957771301,2,Standing,0.9641943
32.155901193618774,1,Standing,0.96438175
32.1958270072937,2,Standing,0.96438175
32.29507565498352,1,Standing,0.96444947
32.333970069885254,2,Standing,0.96444947
32.441062927246094,1,Standing,0.964273
32.48668837547302,2,Standing,0.964273
32.602867603302,1,Standing,0.96411914
32.6510865688324,2,Standing,0.96411914
32.77006244659424,1,Standing,0.963694
32.816489458084106,2,Standing,0.963694
32.92293334007263,1,Standing,0.9638162
32.96525025367737,2,Standing,0.9638162
33.06293773651123,1,Standing,0.9646276
33.10864305496216,2,Standing,0.9646276
33.22451066970825,1,Standing,0.9650522
33.27386832237244,2,Standing,0.9650522
33.40115261077881,1,Standing,0.96518254
33.45115113258362,2,Standing,0.96518254
33.5749237537384,1,Standing,0.9647441
33.632081270217896,2,Standing,0.9647441
33.75253653526306,1,Standing,0.9645676
33.80823373794556,2,Standing,0.9645676
33.94042992591858,1,Standing,0.9640968
33.992146015167236,2,Standing,0.9640968
34.12360215187073,1,Standing,0.9632223
34.174169301986694,2,Standing,0.9632223
34.28655958175659,1,Standing,0.9627168
34.33665919303894,2,Standing,0.9627168
34.44939041137695,1,Standing,0.96184886
34.494258642196655,2,Standing,0.96184886
34.600372552871704,1,Standing,0.9611867
34.64933109283447,2,Standing,0.9611867
34.75256943702698,1,Standing,0.9605267
34.801464796066284,2,Standing,0.9605267
34.90736484527588,1,Standing,0.95894575
34.947216272354126,2,Standing,0.95894575
35.04445505142212,1,Standing,0.95769256
35.08492922782898,2,Standing,0.95769256
35.18531584739685,1,Standing,0.95582217
35.225470304489136,2,Standing,0.95582217
35.3275101184845,1,Standing,0.95455605
35.37350535392761,2,Standing,0.95455605
35.51419138908386,1,Standing,0.95241594
35.5648558139801,2,Standing,0.95241594
35.70527958869934,1,Standing,0.9498432
35.76478385925293,2,Standing,0.9498432
35.89540457725525,1,Standing,0.948808
35.96191334724426,2,Standing,0.948808
36.10206389427185,1,Standing,0.9470727
36.16791343688965,2,Standing,0.9470727
36.29753255844116,1,Standing,0.9466884
36.36263918876648,2,Standing,0.9466884
36.48371338844299,1,Standing,0.9460007
36.54788017272949,2,Standing,0.9460007
36.679885149002075,1,Standing,0.9453916
36.7486035823822,2,Standing,0.9453916
36.877453088760376,1,Standing,0.9478648
36.931453466415405,2,Standing,0.9478648
37.05624961853027,1,Standing,0.9503142
37.10685586929321,2,Standing,0.9503142
37.2280969619751,1,Standing,0.9525801
37.27144956588745,2,Standing,0.9525801
37.367769718170166,1,Standing,0.95457256
37.40994453430176,2,Standing,0.95457256
37.52119445800781,1,Standing,0.95583504
37.56098484992981,2,Standing,0.95583504
37.68902254104614,1,Standing,0.9557255
37.74823260307312,2,Standing,0.9557255
37.8607816696167,1,Standing,0.9554788
37.90320062637329,2,Standing,0.9554788
38.15649724006653,1,Standing,0.9544886
38.213876485824585,2,Standing,0.9544886
38.36371994018555,1,Standing,0.9546992
38.41171932220459,2,Standing,0.9546992
38.61298060417175,1,Standing,0.9562656
38.72808599472046,2,Standing,0.9562656
38.99583077430725,1,Standing,0.94817203
39.125486850738525,2,Standing,0.94817203
39.30204248428345,1,Standing,0.9171555
39.36512732505798,2,Standing,0.9171555
39.497053384780884,1,Standing,0.8774667
39.540422439575195,2,Standing,0.8774667
39.64775991439819,1,Standing,0.82761115
39.69308590888977,2,Standing,0.82761115
39.79963445663452,1,Standing,0.7603735
39.84266400337219,2,Standing,0.7603735
39.95692992210388,1,Standing,0.6688008
39.99811363220215,2,Standing,0.6688008
40.108250856399536,1,Standing,0.5055537
40.1474506855011,2,Standing,0.5055537
40.24982190132141,1,Clapping,0.6325807
40.29322934150696,2,Clapping,0.6325807
40.40104961395264,1,Clapping,0.76472294
40.44327235221863,2,Clapping,0.76472294
40.54032039642334,1,Clapping,0.85261077
40.57863640785217,2,Clapping,0.85261077
40.678444623947144,1,Clapping,0.91128105
40.7250394821167,2,Clapping,0.91128105
40.95767688751221,1,Clapping,0.94937134
40.99669146537781,2,Clapping,0.94937134
41.09938287734985,1,Clapping,0.9718005
41.13973617553711,2,Clapping,0.9718005
41.24074959754944,1,Clapping,0.98406833
41.27967548370361,2,Clapping,0.98406833
41.38068604469299,1,Clapping,0.9894198
41.41989207267761,2,Clapping,0.9894198
41.52331018447876,1,Clapping,0.9927378
41.56601119041443,2,Clapping,0.9927378
41.67652201652527,1,Clapping,0.9961582
41.71621894836426,2,Clapping,0.9961582
41.818480491638184,1,Clapping,0.99803907
41.85910439491272,2,Clapping,0.99803907
41.95589518547058,1,Clapping,0.9990403
41.99445843696594,2,Clapping,0.9990403
42.09460377693176,1,Clapping,0.9994653
42.13630700111389,2,Clapping,0.9994653
42.2404043674469,1,Clapping,0.9996301
42.27858924865723,2,Clapping,0.9996301
42.37433314323425,1,Clapping,0.9997061
42.41419696807861,2,Clapping,0.9997061
42.515870571136475,1,Clapping,0.99975437
42.55783534049988,2,Clapping,0.99975437
42.65628695487976,1,Clapping,0.99978
42.69627141952515,2,Clapping,0.99978
42.79608178138733,1,Clapping,0.99979085
42.842453479766846,2,Clapping,0.99979085
42.93787980079651,1,Clapping,0.9998332
42.980477809906006,2,Clapping,0.9998332
43.08823490142822,1,Clapping,0.99987566
43.127976417541504,2,Clapping,0.99987566
43.23562026023865,1,Clapping,0.9999114
43.27598261833191,2,Clapping,0.9999114
43.38043546676636,1,Clapping,0.99993145
43.41953921318054,2,Clapping,0.99993145
43.52227544784546,1,Clapping,0.9999361
43.56078577041626,2,Clapping,0.9999361
43.65610218048096,1,Clapping,0.9999372
43.696508169174194,2,Clapping,0.9999372
43.794357776641846,1,Clapping,0.99993944
43.835516929626465,2,Clapping,0.99993944
43.93461513519287,1,Clapping,0.99994135
43.97830533981323,2,Clapping,0.99994135
44.07228875160217,1,Clapping,0.99994755
44.1110143661499,2,Clapping,0.99994755
44.215105295181274,1,Clapping,0.99995005
44.25520658493042,2,Clapping,0.99995005
44.35049915313721,1,Clapping,0.9999516
44.39008569717407,2,Clapping,0.9999516
44.488842725753784,1,Clapping,0.99995434
44.529595613479614,2,Clapping,0.99995434
44.630940198898315,1,Clapping,0.99995637
44.67161464691162,2,Clapping,0.99995637
44.773991107940674,1,Clapping,0.99995995
44.8171591758728,2,Clapping,0.99995995
44.909072399139404,1,Clapping,0.9999634
44.948708057403564,2,Clapping,0.9999634
45.05125641822815,1,Clapping,0.99996674
45.091336488723755,2,Clapping,0.99996674
45.19053792953491,1,Clapping,0.9999697
45.229844093322754,2,Clapping,0.9999697
45.33158993721008,1,Clapping,0.9999727
45.37229800224304,2,Clapping,0.9999727
45.47367238998413,1,Clapping,0.9999752
45.51515483856201,2,Clapping,0.9999752
45.60757851600647,1,Clapping,0.9999765
45.64740967750549,2,Clapping,0.9999765
45.75440430641174,1,Clapping,0.9999778
45.79317021369934,2,Clapping,0.9999778
45.89037275314331,1,Clapping,0.999979
45.92986798286438,2,Clapping,0.999979
46.0307035446167,1,Clapping,0.99997973
46.07410454750061,2,Clapping,0.99997973
46.16862773895264,1,Clapping,0.99998033
46.208184480667114,2,Clapping,0.99998033
46.30753469467163,1,Clapping,0.9999808
46.34687924385071,2,Clapping,0.9999808
46.44873094558716,1,Clapping,0.9999809
46.48819327354431,2,Clapping,0.9999809
46.58938503265381,1,Clapping,0.9999809
46.62981867790222,2,Clapping,0.9999809
46.73482847213745,1,Clapping,0.99998057
46.77465844154358,2,Clapping,0.99998057
46.870105504989624,1,Clapping,0.9999802
46.90958786010742,2,Clapping,0.9999802
47.009737968444824,1,Clapping,0.9999807
47.048961877822876,2,Clapping,0.9999807
47.15099835395813,1,Clapping,0.99998116
47.1906955242157,2,Clapping,0.99998116
47.28940415382385,1,Clapping,0.99998164
47.32797384262085,2,Clapping,0.99998164
47.435081005096436,1,Clapping,0.999982
47.47458600997925,2,Clapping,0.999982
47.570274114608765,1,Clapping,0.99998224
47.60874152183533,2,Clapping,0.99998224
47.712254762649536,1,Clapping,0.99998283
47.75078225135803,2,Clapping,0.99998283
47.849709272384644,1,Clapping,0.99998343
47.88923001289368,2,Clapping,0.99998343
47.990304708480835,1,Clapping,0.9999845
48.03786325454712,2,Clapping,0.9999845
48.13117289543152,1,Clapping,0.99998486
48.17715668678284,2,Clapping,0.99998486
48.26897931098938,1,Clapping,0.99998486
48.31201958656311,2,Clapping,0.99998486
48.410367250442505,1,Clapping,0.9999845
48.449647665023804,2,Clapping,0.9999845
48.550018310546875,1,Clapping,0.99998415
48.59335398674011,2,Clapping,0.99998415
48.69372320175171,1,Clapping,0.9999845
48.73756003379822,2,Clapping,0.9999845
48.830265283584595,1,Clapping,0.9999845
48.86971402168274,2,Clapping,0.9999845
48.97266888618469,1,Clapping,0.9999851
49.01336646080017,2,Clapping,0.9999851
49.11341881752014,1,Clapping,0.99998534
49.15389323234558,2,Clapping,0.99998534
49.253355741500854,1,Clapping,0.99998534
49.29660224914551,2,Clapping,0.99998534
49.389931201934814,1,Clapping,0.99998486
49.42935538291931,2,Clapping,0.99998486
49.53353667259216,1,Clapping,0.99998415
49.57484674453735,2,Clapping,0.99998415
49.67699480056763,1,Clapping,0.9999831
49.719213247299194,2,Clapping,0.9999831
49.815916299819946,1,Clapping,0.99998164
49.857077836990356,2,Clapping,0.99998164
49.96189856529236,1,Clapping,0.9999814
50.002265214920044,2,Clapping,0.9999814
50.09315896034241,1,Clapping,0.99998164
50.133559703826904,2,Clapping,0.99998164
50.23753023147583,1,Clapping,0.99998116
50.277276039123535,2,Clapping,0.99998116
50.376646280288696,1,Clapping,0.99998033
50.41889572143555,2,Clapping,0.99998033
50.51771593093872,1,Clapping,0.99998105
50.557568311691284,2,Clapping,0.99998105
50.6649751663208,1,Clapping,0.99998033
50.70712757110596,2,Clapping,0.99998033
50.814207792282104,1,Clapping,0.99997866
50.8541841506958,2,Clapping,0.99997866
50.96625351905823,1,Clapping,0.99997556
51.00765347480774,2,Clapping,0.99997556
51.11625051498413,1,Clapping,0.9999733
51.15817308425903,2,Clapping,0.9999733
51.26577973365784,1,Clapping,0.9999715
51.315165281295776,2,Clapping,0.9999715
51.425190687179565,1,Clapping,0.99996936
51.472506523132324,2,Clapping,0.99996936
51.58201479911804,1,Clapping,0.9999666
51.632766008377075,2,Clapping,0.9999666
51.75807857513428,1,Clapping,0.9999629
51.79880690574646,2,Clapping,0.9999629
51.903480052948,1,Clapping,0.99995816
51.94707417488098,2,Clapping,0.99995816
52.04480218887329,1,Clapping,0.99995065
52.08521795272827,2,Clapping,0.99995065
52.17887854576111,1,Clapping,0.99994767
52.21925377845764,2,Clapping,0.99994767
52.320263624191284,1,Clapping,0.9999527
52.35876965522766,2,Clapping,0.9999527
52.460020542144775,1,Clapping,0.9999683
52.500038862228394,2,Clapping,0.9999683
52.61004042625427,1,Clapping,0.99997354
52.65406107902527,2,Clapping,0.99997354
52.76609516143799,1,Clapping,0.9999727
52.80768918991089,2,Clapping,0.9999727
52.911211013793945,1,Clapping,0.9999738
52.955944776535034,2,Clapping,0.9999738
53.050068616867065,1,Clapping,0.9999709
53.09048533439636,2,Clapping,0.9999709
53.19376277923584,1,Clapping,0.999969
53.23602318763733,2,Clapping,0.999969
53.33438563346863,1,Clapping,0.99997115
53.37391901016235,2,Clapping,0.99997115
53.47239685058594,1,Clapping,0.9999747
53.51131224632263,2,Clapping,0.9999747
53.61605882644653,1,Clapping,0.9999782
53.66000962257385,2,Clapping,0.9999782
53.768664598464966,1,Clapping,0.999979
53.808971643447876,2,Clapping,0.999979
53.90938425064087,1,Clapping,0.9999777
53.952707052230835,2,Clapping,0.9999777
54.06300711631775,1,Clapping,0.99998
54.10358023643494,2,Clapping,0.99998
54.19949436187744,1,Clapping,0.99998116
54.24262094497681,2,Clapping,0.99998116
54.33959889411926,1,Clapping,0.99998164
54.379899740219116,2,Clapping,0.99998164
54.47708320617676,1,Clapping,0.9999821
54.51840376853943,2,Clapping,0.9999821
54.62022805213928,1,Clapping,0.99998236
54.66372489929199,2,Clapping,0.99998236
54.75820708274841,1,Clapping,0.99998283
54.79787468910217,2,Clapping,0.99998283
54.89719867706299,1,Clapping,0.99998343
54.93749976158142,2,Clapping,0.99998343
55.037720918655396,1,Clapping,0.99998343
55.08293533325195,2,Clapping,0.99998343
55.17753982543945,1,Clapping,0.99998236
55.216936349868774,2,Clapping,0.99998236
55.323264598846436,1,Clapping,0.99998033
55.362635135650635,2,Clapping,0.99998033
55.45829510688782,1,Clapping,0.99997866
55.50173377990723,2,Clapping,0.99997866
55.59843945503235,1,Clapping,0.9999758
55.64124917984009,2,Clapping,0.9999758
55.73857927322388,1,Clapping,0.99996924
55.77907204627991,2,Clapping,0.99996924
55.88610076904297,1,Clapping,0.9999509
55.929648876190186,2,Clapping,0.9999509
56.03548455238342,1,Clapping,0.9998808
56.07583785057068,2,Clapping,0.9998808
56.175321102142334,1,Clapping,0.999585
56.21579885482788,2,Clapping,0.999585
56.31693172454834,1,Clapping,0.9984267
56.36025142669678,2,Clapping,0.9984267
56.462918758392334,1,Clapping,0.9961117
56.50271034240723,2,Clapping,0.9961117
56.60894584655762,1,Clapping,0.99313366
56.64928364753723,2,Clapping,0.99313366
56.7549352645874,1,Clapping,0.9915244
56.79786705970764,2,Clapping,0.9915244
56.89090871810913,1,Clapping,0.9911232
56.9309778213501,2,Clapping,0.9911232
57.03823137283325,1,Clapping,0.99105984
57.077091217041016,2,Clapping,0.99105984
57.17187142372131,1,Clapping,0.9899767
57.21240043640137,2,Clapping,0.9899767
57.32005476951599,1,Clapping,0.9861099
57.36514353752136,2,Clapping,0.9861099
57.45517444610596,1,Clapping,0.9819551
57.49453353881836,2,Clapping,0.9819551
57.59409260749817,1,Clapping,0.980431
57.63320064544678,2,Clapping,0.980431
57.73573350906372,1,Clapping,0.9789697
57.77816367149353,2,Clapping,0.9789697
57.87574863433838,1,Clapping,0.97836417
57.92155933380127,2,Clapping,0.97836417
58.01818323135376,1,Clapping,0.97752327
58.06099033355713,2,Clapping,0.97752327
58.158835649490356,1,Clapping,0.9736202
58.19821500778198,2,Clapping,0.9736202
58.29739046096802,1,Clapping,0.97012347
58.33818960189819,2,Clapping,0.97012347
58.43475961685181,1,Clapping,0.96185833
58.474687576293945,2,Clapping,0.96185833
58.582725524902344,1,Clapping,0.9432096
58.62246870994568,2,Clapping,0.9432096
58.72037720680237,1,Clapping,0.91162837
58.76129961013794,2,Clapping,0.91162837
58.867958545684814,1,Clapping,0.86753654
